peak_amplitude,integral,phase_angle,cycle_number,rise_time,pulse_width,gradient,type
-62.62517672397632,-72.41969347106999,-54.496255546519244,314.26450060718463,-62.54393642398267,-62.17943844163618,1.0,neg
-27.240359327222173,-26.04076807336097,-25.393150105624596,133.0373391026792,-27.17127433516536,-27.191787261306143,1.0,neg
-74.97756408529362,4.8093513343283405,-73.22602947124322,293.60665414051226,-75.10923265835063,-75.10317925995304,0.9999705397124676,neg
-42.7518142788784,-42.65062648294328,-41.44582141080139,212.2056036474786,-42.69995736871645,-42.65738410613916,1.0225463798562002,neg
-61.06819099346483,-31.276727477394893,-57.7939478104733,272.2405423655134,-61.10579585277484,-60.99588023140562,1.0002611873191307,neg
-52.40188610558496,-79.31058808773787,-50.02827649204068,286.4311601899543,-52.35282768998905,-52.3375818146016,1.128440366972477,neg
-60.46652862877933,42.00255446063915,-59.37653697014922,198.8257340505233,-60.55864634916246,-60.42657656307127,0.9999736599499539,neg
-61.405899405652036,-52.33215757299521,-59.58360813549875,295.8955442624797,-61.341984892348464,-61.23189425598532,1.0204815864022663,neg
-82.26107475968871,47.59398385692835,-80.7446215917371,279.20257541307774,-81.83188658027127,-81.95897633830894,1.0,neg
-69.97522433984525,-45.43315953662732,-67.83153085030584,323.1928407039495,-69.98348441831364,-69.96944155885711,1.0000002606793048,neg
-81.64868187354656,9.195434019480844,-78.78745773002392,312.0813832438671,-81.29581320631333,-79.54486445346407,1.0,neg
-48.94271433867632,-46.2183804174138,-48.019563500531106,240.68291609300076,-48.83583501911317,-48.66642281726639,1.0,neg
-58.66031662165997,-52.241338076508946,-57.08181601458835,285.28436981651816,-58.69113773480189,-58.60976136895914,1.0,neg
-12.227703650499352,-12.0280259046951,-11.96657856830942,60.59540389054503,-12.14859792379134,-12.224497843249843,0.97297802362087,neg
-59.99894584789983,-10.52884094967276,-51.89376449192202,234.0175437400758,-57.45675569781346,-54.13923675276781,0.9895763281775387,neg
-60.82808036927397,-52.50406702486822,-57.730812309653196,292.4326872722664,-60.81029646094012,-60.55943110753083,0.7781408716878617,neg
-71.6142999690052,16.67297237984757,-70.02343554559457,265.9337194122354,-70.73217322048829,-70.23678305699494,1.0,neg
-15.074124018823648,-14.639562331860763,-14.666261159360797,74.47049894240484,-15.025353595720226,-15.065197836639413,1.0,neg
-66.72564449651898,-69.35019676663434,-64.886627851079,334.293641899938,-66.70516965293773,-66.62600313276793,1.0632814688431078,neg
-74.17085758417747,119.42080276920876,-68.82077294137456,172.38240106192112,-74.45281283945066,-74.35876046612724,1.0,neg
-67.2924595032279,-53.15461832299097,-66.00489459692115,320.9523977190089,-67.27677281009403,-67.22365248577482,1.0,neg
-42.75117867977575,-42.277025378870874,-41.64053143331272,212.006540957646,-42.62318303118284,-42.714622434503944,1.0163163852931043,neg
-70.81898269408546,-46.282976409274895,-68.22173595348114,326.68022602421524,-70.77182042932344,-70.58471053805016,1.6603570100409073,neg
-19.73985707449577,-18.066427390049423,-18.92532018981759,96.08303503982877,-19.632416544441913,-19.719013841024097,1.0,neg
-55.531160636555505,-49.46531459333426,-52.26179892026162,264.30851796949037,-52.91760599776927,-54.132637821569666,1.159871111661916,neg
-58.79587403561427,-42.98491114295542,-56.868621394995955,273.92559513544177,-57.548032687466,-57.728155874410135,0.5786008406965771,neg
-60.57891802149694,42.60831553016334,-59.40282691198526,198.5833301274785,-60.67489247250906,-60.53500825165061,0.9999716440764476,neg
-53.26219337645986,-49.5358976192261,-51.90745815467192,259.9132899438034,-52.854785319612326,-52.352955473833106,0.9556391834872847,neg
-60.78141686741723,-48.1060884625029,-58.405338497752254,288.743027250012,-60.77022920411618,-60.67995421822321,1.0229849595063634,neg
-80.63981552194043,39.90871689745328,-79.00637968830728,280.18190061921837,-80.1377919521781,-80.30663035424595,1.0,neg
-39.405241265037006,-37.94342999905254,-38.74208982862277,194.8454009998322,-39.378639208075654,-39.37600069904443,0.9573180219711823,neg
-78.80170028753459,-13.734259196298428,-77.4640290626599,326.1235608344976,-78.63748313530517,-77.48608915269966,1.094969609724888,neg
-80.9230713940635,36.03561725012289,-74.45623245508702,281.74780026372866,-81.25523170924478,-81.14888195545626,1.4604203935599285,neg
-54.43514361191782,-73.37135077953549,-52.296862629449635,285.0723228902869,-52.75030429022557,-52.21866157915825,0.9556144057056082,neg
-33.62039641385524,-32.9910227605719,-32.35111845250604,166.10677328779212,-33.58226381559344,-33.561971845265454,0.9472766299973169,neg
-68.4184571977465,-46.9453218028943,-66.95900504246468,319.0723912916256,-68.40862912331305,-68.34097812520712,1.0,neg
-41.13583505782011,-39.79138475310794,-38.275532228984396,200.91165578114817,-40.66763234396935,-41.041271397266385,0.9422652098632754,neg
-59.79810917835255,-47.69274353172526,-58.70629027670928,285.7105433572811,-59.78977371686452,-59.72362665362932,0.95984907295409,neg
-66.00445391677144,-32.80677637089108,-64.19698350878677,294.7394148068171,-66.02407179760621,-65.70712921276167,1.0,neg
-54.4142936116744,-50.50204696739045,-53.213609155679414,265.70455332831466,-54.017215580598155,-53.557388012972076,1.0,neg
-73.9610127769269,5.026639001411033,-71.30357507171007,286.6185427633817,-73.99572538405644,-72.38486853209922,1.0,neg
-61.598464789645796,-60.59386165386334,-60.20746883524741,305.21116236204466,-61.495498592914586,-61.31586849037362,1.0,neg
-44.58414223572569,-43.032320617681854,-42.64198925781176,218.95845379053597,-44.45259514239281,-44.24740653692396,0.9069644208932627,neg
-69.353620316643,-0.33996614171183387,-67.01185911551028,275.54985995106966,-69.45479929766806,-69.38961507953634,0.9999177462471726,neg
-77.13278600351042,22.922009698894833,-75.32782728653596,284.08313356476265,-77.27926315937353,-77.2652668142375,1.0,neg
-58.84732411973265,-54.108049123721464,-56.168496623239456,286.397447043336,-58.74921107954118,-58.52436609710109,1.008541070698815,neg
-61.5389154887425,-35.7736620891131,-58.35542141049135,274.7454900186169,-60.26044389500421,-58.817047135265575,0.9322864067865078,neg
-56.05494545832003,-59.3014759997408,-54.905213354520576,282.3401759750889,-56.072353921183705,-56.006187241323715,1.0,neg
-40.0713850795184,-38.72011343018261,-37.98610391613942,196.65520683794833,-39.963984171240185,-39.91362024086761,1.0093980432791942,neg
-58.217752879067966,-61.599727690441604,-55.46588042734322,291.02728276901087,-58.04184741614279,-57.70207435601506,1.0076550998948475,neg
-73.22532630341745,-51.260305685992996,-71.69181549912167,341.70239144666317,-73.09488950619968,-72.4300544519314,0.9999576961313112,neg
-35.2401864838885,-29.878316018176765,-30.75549779467471,166.16758055217463,-35.16462624722469,-35.12895400820989,0.8603328268610168,neg
-59.59201813980575,34.40892556136757,-57.285862594407206,201.95291095911702,-59.783290665331386,-59.70066512094021,0.6368032050839262,neg
-29.282551411080018,-26.782473962823207,-27.35665902702702,141.7473875714631,-29.104206146180115,-29.221497024352765,0.8841299754440066,neg
-62.92025165595375,-43.7410929779992,-61.800710944305806,294.2731260137105,-62.92604785347782,-62.88502258197421,1.0,neg
-19.40238908301011,-19.60593714355482,-18.015985415136566,95.4816881683252,-19.05942160291751,-19.397954923706216,1.0000673128702209,neg
-81.1590555600028,42.62238338846231,-79.06414707069956,280.20295828692684,-81.30728649946377,-81.29485254522325,1.0,neg
-49.86962678196147,-78.25187514616889,-44.29570176691115,271.90470269417125,-49.773185119360235,-49.714313879769406,1.0,neg
-59.85334612365378,5.936658627939022,-57.01968165400993,229.72180801676643,-59.99970407641346,-58.78573479062834,0.574435318275154,neg
-67.79003961111822,240.3531427418742,-65.06260672578755,27.01304992051786,-67.88205923690273,-66.6314870885836,1.5155168150346192,neg
-7.03048637249402,233.04778735887297,-13.187894644826283,-198.59906530900625,-6.986490765121251,-7.243850267425202,0.4000447894893998,neg
-55.947954950157246,-47.57920624134942,-54.509031587675445,268.4784155426311,-55.50061618441399,-54.941606579035074,1.0,neg
-57.64511329794536,-43.647677486885634,-55.279506209206616,271.61824074410293,-57.62268121002532,-57.423262540040064,0.7298094166995958,neg
-57.32502352708373,-50.677237242477545,-55.086780142551326,274.2115939678011,-55.69105421287171,-55.431498842816595,0.68770145193246,neg
-61.51168575533649,-55.2160256041586,-59.91760397256783,299.4267627813102,-61.45688105352984,-61.32456639571721,0.8951011949380484,neg
-34.404761308118665,-31.361919622982587,-30.495476095331366,164.8690638881495,-34.335677667670865,-34.27122919404609,1.2990529265111599,neg
-57.964570820469305,75.86769546906814,-54.773568638630856,152.07578804851798,-57.761761878477415,-57.44358218000846,0.8532670133393624,neg
-64.31991681567926,-72.23400378448835,-62.813143914012436,327.8016520106943,-64.28031916863249,-64.15426832788168,1.1712656323671389,neg
-6.88725442158895,271.5489769090836,-10.019541861630683,-241.17940964773723,-6.724090484669826,-6.738680493456751,0.8020862789455494,neg
-76.45621921947703,47.32110626973276,-73.32277770566243,253.42770810913387,-76.29193011065635,-74.67788734307068,1.431022570244127,neg
-75.11513434858865,20.273141745501434,-72.76131698351072,277.8375952067263,-75.18720332512231,-75.04708229500615,1.0002738654147105,neg
-73.3141863933732,-25.874456245919255,-71.45575588970954,315.4906464366342,-73.11363104185993,-71.73261686577227,1.1263907432131732,neg
-65.38276020970882,-42.58215179577895,-63.02596680321803,301.5411636410805,-65.33491736531765,-65.21536746705696,1.0448433806146573,neg
-75.46240438579741,-25.66033358250146,-73.29840034462181,324.3296937160761,-75.41118685603382,-74.49736854712192,0.8918911264055287,neg
-57.35913955672756,-54.711858119475295,-55.40295938687533,281.36084874406,-57.03094988563468,-56.855941795347135,0.9190837937384899,neg
-54.673933723924144,-43.69882691750423,-52.75727007456213,258.8154556517093,-54.183117054830284,-53.5023078808885,0.999922935158046,neg
-50.46837407039123,-62.43680286843461,-48.834873647974206,262.56465289089385,-50.486758930195826,-50.33784337389789,1.0002252515223649,neg
-7.123721688877072,-235.58844959948607,-0.43076636258001855,256.7947827119674,-7.079162201607963,-6.572682859416444,0.43171288743882547,neg
-47.210813249843305,-69.02067604470625,-44.169737048371836,254.51423794321897,-47.10909098052758,-47.00392061976989,1.0,neg
-55.53940210916199,-49.65182872862989,-54.57477806448558,269.89280733526897,-55.24348710015078,-54.883311332840684,1.03081341576206,neg
-47.79357979269052,-79.42804733361191,-44.84958762725889,268.3398011319809,-48.15707321679256,-48.11151316162685,1.6662766727951417,neg
-69.39449702250232,-57.43408521592199,-67.12353455379208,331.15509950762583,-69.05432544241687,-68.14865727299275,0.877514935569427,neg
-60.84868882329443,-3.3832119150048126,-58.11785697257995,243.9216331168422,-60.90522756746931,-60.66664783849368,1.0848375451263539,neg
-73.30537525804296,192.98810765540225,-67.38945398412773,94.96605850124187,-73.67775266971464,-73.58158424475884,1.0115097342965593,neg
-108.4975793299807,186.70657571619785,-107.58408777892195,246.687067061483,-108.6618363983196,-108.65013927045871,0.8650465966733514,neg
-34.67552120656497,-33.3828086676922,-34.02737328967664,171.31936249311192,-34.58760274576359,-34.646056583414484,0.9804581979825612,neg
-74.0644842086698,0.918337298974327,-72.36195984593778,292.312822879884,-73.19224571592007,-73.61247040833062,1.0483382298934998,neg
-76.59603519063751,60.79019907640578,-74.14642642755379,243.43382412327296,-76.7633036945163,-76.71825788697129,1.0,neg
-62.72231023481641,-47.12219758394607,-60.09103436190245,294.2048502850904,-62.388845814817245,-61.88046228960834,0.9999919146581105,neg
-49.17331568001889,-70.9228477450625,-47.91433172858613,266.3464824240785,-49.20009541306328,-49.13589185734757,0.9472417382253447,neg
-79.84619521755016,136.67258750866733,-77.06669475155363,177.9287353550628,-78.9796553422174,-78.70877755240896,1.0598810772997551,neg
-64.2571607927033,-44.17220169452187,-62.40033729465325,299.2529377601653,-64.2489487243367,-64.1742892539503,1.0000898740605266,neg
-74.26468374595532,74.6133510106775,-71.2647327244698,216.29320580292566,-72.92418068129912,-72.45295966187896,0.8944924084548973,neg
-67.00952457298479,-31.964804875585962,-65.42958610975363,296.75975415492155,-66.90193372812662,-65.4539048684704,0.9999468650371944,neg
-56.23303975836203,-54.83342012928954,-54.105899952194505,277.2926143172286,-56.23384030228513,-55.88641417509747,1.000075264366086,neg
-84.80139574165737,170.20173957743927,-82.6619162123656,166.36672647699,-84.54046858143275,-84.56468551897385,0.7230668628412621,neg
-63.39067515684259,-38.92940953894678,-61.56338463461414,288.9405441395933,-62.869087499873004,-62.18798730931696,1.0000654643055873,neg
-17.396190847653564,-15.275501979719296,-16.12575630834406,83.50907079490229,-17.3309941295975,-17.38062752958791,0.9999984245603479,neg
-64.89061103827324,-39.268935636783915,-63.0028175970996,296.86188864991846,-64.8939503678238,-64.80557400993786,0.8730251921434671,neg
-62.86296994602862,-34.89221868306115,-60.716442953816674,284.0949668078839,-62.85468908919809,-62.768646135779356,1.0000703878369819,neg
-44.02065961055639,-44.02972425900414,-43.261093626527014,219.2305407942659,-43.93294364019096,-43.98611965798733,1.0328297691452488,neg
-66.97020182533048,-48.86250289393179,-65.55843999700964,315.1604330063977,-66.93540644962827,-66.83388184049764,0.9586294615549934,neg
-38.183276931461876,-36.33180880442059,-37.14653124385025,187.94803401094154,-38.120165979447094,-38.16625105176177,1.0,neg
-67.6399408732184,-44.83983005974031,-65.02698455587121,312.0905454050586,-67.67483784567095,-66.90895207055745,1.0369438559322033,neg
-68.74242981427457,250.16010307959186,-65.17838784159605,20.1181386982174,-68.67152971700405,-67.68589440493447,1.57213747472891,neg
-15.110667487833465,-13.847722930007912,-14.368445018744014,73.49454411863051,-15.069458243373195,-15.098250438671915,1.0000477161085224,neg
-61.45399258198993,-60.01610158547432,-60.12333065118686,304.3158927632698,-61.414122075519984,-61.30834586909881,1.0,neg
-81.38652297361712,161.0022488909303,-79.61254218373428,162.39390325750037,-81.32676070885428,-81.070326282225,1.0312650467049722,neg
-46.43246375690099,-44.99583200883256,-43.9902763890422,227.8839969966079,-46.26528124841021,-46.20014359342194,0.9235353908704491,neg
-55.37893386255234,-45.48491025964803,-52.918494678159085,262.55014681417714,-54.749529778643016,-54.01827823517487,1.0094327597195667,neg
-23.309516530233118,-21.785248556478713,-22.57384951439537,114.2378717520871,-23.285681149096067,-23.28357600188378,1.0026128120004918,neg
-58.43949394177153,27.73097275419274,-56.28547115677279,204.16742902810782,-58.62271234570819,-58.550724338048056,1.0,neg
-78.8106716558245,106.80650259404794,-77.08766986038404,206.4400464812514,-78.55454581134751,-78.79366174774333,1.0,neg
-65.43274927169085,-64.20332934502035,-62.61762740678486,322.3020837224847,-65.41383878310064,-64.63453891588799,1.0429108090314085,neg
-17.404080138461268,-15.529367655257719,-16.372836194119543,84.05065472406103,-17.36179258981276,-17.38257814640973,0.9943994345060084,neg
-71.49457677145735,-40.71531966968071,-68.85496209029655,322.82808795851633,-71.28343414597208,-70.47979528110965,1.0,neg
-58.685814386295796,-20.007664670090737,-53.327502785184784,243.54667493568624,-56.93798794930762,-54.58770514480717,1.0,neg
-61.79321040347338,-38.83991137786518,-60.47739195710671,284.7021304333575,-61.81770627078384,-61.77391042412837,1.00021695268262,neg
-46.57143363860655,-58.743681974643586,-45.73686848784158,244.10765955700649,-46.56353532894519,-46.49214012696964,1.0,neg
-59.7715170137412,-39.936864577779865,-57.43045664082465,274.03307078117024,-58.9671265331955,-57.92710601562909,0.954502712477396,neg
-56.046464310283206,-54.72447181050192,-54.0120888766939,276.5529931991184,-56.07715361766315,-55.69281458397647,0.9122841380210883,neg
-88.75665001401457,204.260424450329,-85.45844648351122,148.02116647016953,-89.10012761071039,-88.96636681226235,0.9824529224749328,neg
-60.53235432404574,-32.85122278215002,-56.02938728896766,265.60082526301534,-59.0187080903239,-57.16915277752798,1.0000770302804023,neg
-40.30086596455006,-32.2903694684696,-37.60543584752086,190.6308316044407,-40.15935275518904,-40.27480756871111,1.0,neg
-23.985017334389926,-23.193839499754286,-23.26908092254815,118.30620869744588,-23.881269615964015,-23.977001324789537,0.9706182299275102,neg
-60.56337659247729,-47.28809131766206,-58.14586699741347,286.8792929044146,-60.5361405533371,-60.34581744352448,1.0,neg
-55.337204665130805,-79.41089485933502,-51.9518786890821,297.10063109495115,-55.28449088305085,-55.1161619983525,0.9999481053778627,neg
-75.22922404399782,-25.892652887848868,-73.63360631489024,324.34931155931463,-75.19219293652343,-74.40163537605464,1.0286307136729116,neg
-61.08659544667911,-58.31597449367613,-58.46259240109739,300.03148476262277,-61.12337391145516,-61.04294850971482,1.5427526483941483,neg
-75.30013761922683,26.892012600099942,-73.8726217067135,272.1434639693228,-74.84125829665571,-75.02145894682663,1.0,neg
-68.79022119302655,-50.84594306973687,-67.30736751083387,323.64629631428426,-68.6347208526257,-68.0680436880611,0.9378989201557545,neg
-62.750716746477465,-26.302464006866007,-57.12901317849929,265.2942532834103,-60.765837017060505,-58.34622233450718,1.0,neg
-64.0990734254159,-59.91747057099109,-60.793361907965966,312.8878658540517,-64.08448443849478,-63.99347551118412,1.0000976800976802,neg
-59.369290952049084,-32.789832504969624,-57.416670698488105,268.4225929396894,-59.44405889142653,-59.402739892755996,0.9220128631912349,neg
-70.10765642512104,-15.24269428394834,-69.0853905715003,293.6998491401992,-69.58388850782262,-69.68021935180667,0.887149979665306,neg
-72.78812301141079,-43.58389984989778,-69.88816915309474,330.9400806434645,-72.65217149885326,-72.02771713020768,0.9998389240124028,neg
-69.2399725693705,-10.18878652562062,-67.30093592316503,284.076158216857,-69.29826290772138,-68.04820029097948,1.0000340831629175,neg
-40.21087258021697,-35.52391379514617,-38.629277394685175,194.61487532368852,-40.112358399224114,-40.13845315441612,0.9713328103829423,neg
-24.016798910338714,-23.0201614724974,-22.67221035210113,117.63815992604523,-23.934151420863596,-23.994837770244377,1.0251401120896717,neg
-96.14412502165402,84.84581834327153,-94.98953293485341,298.89988530434437,-96.32546321749624,-96.28658247361213,1.126827912149013,neg
-66.40805020661304,-0.7985849846245757,-63.65984466469979,263.8370414462693,-66.52497477615798,-66.44558681417385,0.7867797142408541,neg
-64.01937710277807,13.384847435923415,-60.78313916544505,236.49701421170067,-62.272069437007744,-62.80727594239332,0.4517116696798274,neg
-53.87964686548808,-59.57266087054939,-51.186628841244556,268.3740319151224,-51.79265818035587,-51.94243715748446,1.8854015561123565,neg
-79.16309500878903,26.690730846127714,-76.94541239415886,287.71169817863483,-79.22769141125038,-79.06623021056413,1.0,neg
-76.50597337227995,-7.136158017330564,-75.09985880974456,310.4374230556719,-76.4353673801779,-75.26006547613895,1.0001264576981825,neg
-72.36048175055626,167.14964386845537,-67.58075659186707,118.09858818383407,-72.6909408032859,-72.61605290658026,1.0936305036600023,neg
-50.39885578872578,241.3547509075265,-49.83567218347786,-40.73067336881042,-50.246609818653184,-50.14293974785942,0.7533610512579284,neg
-77.5658740939744,63.532714503613754,-76.57240744391007,245.2493106009385,-77.4417649912476,-77.20197857542018,1.3602851851114253,neg
-41.53699826130571,-39.7957177001677,-40.7363063653355,204.8753100607362,-41.32347968257782,-41.48280805134944,0.9441818276962793,neg
-24.954940670783532,-24.462627577329332,-23.926756100074915,123.00167852296904,-24.706000557346517,-24.95135361743479,0.9979683895182673,neg
-66.20429864181318,-8.038831520716005,-64.48791798986001,268.74745197960107,-65.17099614363927,-64.84540768357257,1.386764454083671,neg
-64.55946090286119,-7.635356106591424,-61.604230864807896,263.03242913288807,-64.65241188236283,-64.58096937626473,1.0,neg
-51.534751303100116,-41.8906843030348,-49.65074858988552,244.1762568763408,-50.958705061463064,-50.14136761885739,1.0000367336443448,neg
-72.30583018177862,-49.30109967470863,-66.42550325229932,332.30687787946704,-72.21304755110683,-72.06139721957355,1.4248151191454397,neg
-50.24955969623635,-71.18273954026093,-47.64968637982963,269.56980455454453,-50.27703653587645,-50.21078240234111,0.9081875495803933,neg
-13.535278186683732,-129.82644138898635,-12.79602770636181,183.3540080384721,-13.615438168265687,-13.580822588174659,1.0084300254110814,neg
-50.219486287418256,-37.65654976781362,-45.72203977743246,232.81697662532255,-49.54647503393194,-49.67242575872628,1.0,neg
-68.32368462730896,-43.02164653266277,-64.12094803266866,310.8431841680729,-67.98248221320148,-67.39442276223093,0.9167135621834552,neg
-29.112323658007565,-189.7126098874967,-27.779739130541248,304.48783961595916,-29.180752706125563,-28.70241423378781,1.0561199649453081,neg
-76.1940842623947,-36.38295820843999,-70.97035931748124,336.0143845368596,-76.25390812978931,-76.21307461875442,1.0,neg
-46.46094752130383,-59.615734050133725,-45.64881671525778,244.53105421057808,-46.441034054613176,-46.36452186926952,0.8411425067702213,neg
-28.616099668390248,-28.410187623920123,-28.10061438910011,142.31482254082673,-28.58824869605993,-28.59967216335632,0.9920309690795122,neg
-86.66755748878103,129.92599873999697,-85.38334980049217,215.1672394481396,-86.60308143396298,-86.4392494649005,0.7647440594577619,neg
-81.10210380423375,15.290682991984482,-78.76845682325497,306.5456687127297,-81.18777691650958,-80.7780141607157,1.0,neg
-68.65299515583435,-57.2875530202507,-67.1420921135947,328.40427792677156,-68.09974274835596,-67.22189488873589,1.3567402478087056,neg
-68.89550764846079,85.71175189142804,-64.92700292282065,186.38303283572924,-69.16613809153411,-69.10613606434168,0.9932872417396896,neg
-74.83593761619,-22.941801117139235,-73.42888802801316,319.9156932534342,-74.74764550871305,-73.9614209833786,0.9521377034843275,neg
-39.88236405088289,-46.77447910377311,-38.13175107578805,204.12459924364828,-39.468903181901034,-39.867101831303174,0.8630698068571026,neg
-62.657882504041915,-58.50872653496257,-61.39038315178318,307.8045791540709,-62.64960261923384,-62.597984344049415,1.0,neg
-54.73179934677458,-50.92958698010731,-53.58345456122167,267.4297605857401,-54.321818336777795,-53.86310136085852,1.0180229596834227,neg
-63.216012737973074,-53.75438993207145,-61.41705841394429,304.58898383395746,-63.16012375949315,-63.041398990475706,0.9078055006381541,neg
-82.65150257308295,5.053948366957544,-76.33212970206398,319.036750710504,-82.67606594786436,-82.4310008544503,1.0,neg
-65.30096568139177,-46.43409849117083,-59.33829662382008,297.389938708447,-64.11780727893253,-62.19877063313159,1.5280454895913647,neg
-64.55346319696484,-47.82690008567952,-61.826461397213485,303.300110944407,-64.55794120448101,-64.535345060068,0.916657100218115,neg
-61.60470810714866,-48.34687298831259,-59.93863592398811,292.98080861441423,-61.58989050765827,-61.50070108730656,1.1242983159583,neg
-87.77940692115783,65.40560502202365,-86.67010760931662,284.5253242532947,-87.69240000019605,-87.78901474464786,1.0,neg
-74.3190174484237,-20.659884438445463,-72.68510668009576,314.76919663782866,-73.39528914161534,-73.70989892924847,1.1155919395465994,neg
-37.90209320350078,214.92764791200457,-36.28773005757236,-65.51571702653251,-37.683911536331955,-37.53819608806694,1.1439495901137893,neg
-56.21765455483823,176.02857544325673,-55.604411300776434,48.317363005532144,-56.28357719169054,-56.240295401483834,0.19732673697001257,neg
